work_id,department,asset_type,work_type,route,season,criticality,days_overdue,failure_probability,asset_availability_impact,train_density,passenger_trains,goods_trains,historical_failures,last_maintenance_days,route_importance,dependency_count,crew_size,complexity,weather_risk,equipment_required,location_km,corridor_capacity_hours,train_conflict_count,preferred_window_hour,block_feasibility,priority_score_target,priority_class_target,risk_score_target,risk_class_target,duration_hours_actual
WR-117704,Engineering,Rail,OHE Maintenance,KYN-PNVL,Winter,2,8,0.11605103245303457,0.607998830696118,84,58,11,0,378,0.4886170460264766,0,5,0.7056978831974956,0.4076382808178375,6,13.015708357772105,3.71696247900624,11,4,0.43458690791342625,0.4645778152725385,Medium,0.34188937568048594,Medium,7.536436621704018
WR-117705,S&T,Signal,Rail Fracture Inspection,KYN-PNVL,Winter,2,10,0.18070525701364618,0.7513093987627651,84,19,24,4,553,0.8626106237382335,4,7,0.7340449201065771,0.5931985974017508,6,28.21487890607724,2.053086404438896,12,0,0.4984420392627627,0.5838503165121165,Medium,0.44802257921498406,Medium,7.860942310134929
WR-117706,S&T,Turnout,Signal Maintenance,KYN-PNVL,Winter,3,4,0.2620862807595676,0.33231186252897815,37,34,13,3,457,0.8295489728456624,3,9,0.28467348661206876,0.9315852929187984,4,17.107670024229694,4.328217150842333,8,3,0.8245685095720543,0.4461667423741786,Medium,0.4066449668317365,Medium,6.90270435974941
WR-117707,Engineering,Signal,OHE Insulator Replacement,DD-PUNE,Summer,1,9,0.16803871450067928,0.4223746916310729,61,37,4,1,736,0.5040456200227519,0,4,0.150817420521752,0.06165879959064502,6,156.384232346485,3.014711878590326,15,22,0.8996490278456741,0.3034885139210126,Low,0.28018767440336717,Low,7.118657891635425
WR-117708,S&T,Turnout,Signal Cable Inspection,DD-PUNE,Monsoon,2,6,0.477985653023409,0.8140115791215875,91,61,15,7,72,0.6947495517713143,2,7,0.39890225170976323,0.24737553947291435,3,94.95173233920953,2.4018852153763115,10,1,0.8653549590129621,0.5685714557022534,Medium,0.5715808468571117,High,6.074215750163854
WR-117709,Engineering,Turnout,OHE Maintenance,PUNE-MMR,Summer,3,13,0.33919203688932353,0.4991799260366766,33,52,8,2,321,0.38638871966155214,1,8,0.5451123621514806,0.2664214603720362,2,17.696767451381017,5.894095293740364,17,23,0.6941809081010879,0.45359208665697587,Medium,0.44848704027399755,Medium,7.153896565464176
WR-117710,Engineering,Point Machine,Mast Foundation Inspection,LNL-KARJAT,Monsoon,3,4,0.2324890897840814,0.651329872806424,104,29,13,1,332,0.6773040647362828,3,4,0.18190940077481638,0.6490434725305473,5,24.695947752532117,5.281318180573782,9,0,0.9825468441301485,0.5329713788440972,Medium,0.3984246754800197,Medium,7.541235392078273
WR-117711,S&T,Rail,Signal Cable Inspection,LNL-KARJAT,Summer,3,8,0.20895034840358798,0.746440457621008,103,26,20,2,786,0.8138257942727503,5,3,0.3154727016489749,0.32344733546734894,1,92.73445415747771,4.678325968139287,11,4,0.6425317710217107,0.6065338812637706,High,0.4202362535420733,Medium,6.966372625105109
WR-117712,S&T,Mast,Signal Maintenance,LNL-KARJAT,Summer,4,9,0.48116357599418746,0.8205354283009824,25,29,23,3,297,0.8754601694388476,2,10,0.7412345354354881,0.508318218419237,5,155.21674031778295,5.537348298502644,0,1,0.9024492248341116,0.7244481233720566,High,0.7375304867144952,High,7.221682467570803
WR-117713,TRD,Rail,Rail Fracture Inspection,KYN-PNVL,Summer,4,9,0.15868062817634973,0.4355115013117779,66,20,5,1,119,0.5421186489118368,6,11,0.3747771098384314,0.1867978115524458,1,128.09336629886548,6.198035912489374,0,4,0.5182422812709995,0.5516450332484197,Medium,0.3696133416368312,Medium,4.0583422910588025
WR-117714,Engineering,BPAC,Rail Fracture Inspection,LNL-KARJAT,Winter,3,8,0.4173894594531433,0.9193341963418653,63,38,24,0,597,0.3554837126231021,3,8,0.5979442760928517,0.5883963269185707,6,149.2845402521074,2.173504057647437,13,3,0.997957085382583,0.6292968791049607,High,0.5488313562882301,Medium,7.61484397837903
WR-117715,Engineering,Mast,Track Geometry Correction,PUNE-SOL,Summer,2,5,0.31017328206960554,0.8689772866734794,58,43,9,2,374,0.9103714174050511,0,3,0.3561895054627491,0.1556493589224669,1,5.667138390828386,4.183257132024695,16,22,0.9650526247893125,0.6005728903230099,High,0.45100328017755603,Medium,7.281347727814574
WR-117716,Engineering,Mast,Mast Foundation Inspection,LNL-KARJAT,Summer,1,9,0.3566004500659045,0.47513882560256726,79,60,12,4,770,0.6230820058841907,2,2,0.5935882173939563,0.7881328730399334,6,68.86572169981173,6.748431186303613,8,0,0.8958079017361378,0.41055042368779054,Medium,0.39747079641891697,Medium,9.17168630656486
WR-117717,Engineering,OHE,Track Geometry Correction,DD-PUNE,Summer,1,4,0.40801951178892176,0.419183178829402,56,25,10,1,595,0.7948725832775716,4,8,0.9078407429188086,0.3052841554140451,2,87.0845056382685,3.760612889747253,3,5,0.9896695554061636,0.41666446486753794,Medium,0.4115218959793374,Medium,8.295528056087766
WR-117718,Engineering,Track,Rail Joint Renewal,DD-PUNE,Monsoon,1,5,0.1704596445717007,0.47215777575081647,32,48,24,2,893,0.9386275052697085,4,2,0.2359681336007909,0.27413914187093724,4,147.38162339551528,6.962619568819131,0,23,0.9944507517634338,0.3747375576687222,Medium,0.3098561042239508,Medium,8.32858068658309
WR-117719,TRD,Cable,Rail Joint Renewal,LNL-KARJAT,Summer,2,10,0.136721113267204,0.527912342989329,67,50,6,5,196,0.44093581337910925,5,2,0.580315543577141,0.9661785321063818,6,204.5791080092907,2.089298078046811,9,3,0.7181861877661153,0.4239722899343116,Medium,0.356587283636022,Medium,8.370789551501012
WR-117720,S&T,Point Machine,Point Machine Maintenance,DD-PUNE,Monsoon,4,14,0.2851536041992781,0.5391853990274473,60,45,18,4,100,0.5834085438296017,0,10,0.8593918307132435,0.9001508596538933,5,87.8247032240292,5.68139670011386,4,23,0.8684602465754939,0.6283409995234767,High,0.5295465051476591,Medium,7.513777146318523
WR-117721,Engineering,BPAC,Rail Joint Renewal,DD-PUNE,Winter,2,4,0.45574556867282284,0.6816707896446881,27,24,19,3,580,0.6039989994389001,1,4,0.40747483601080126,0.5293301312283797,1,148.9420323419327,7.128479477936615,7,23,0.84098278617935,0.49681153909441483,Medium,0.5198426964890002,Medium,7.452763435392083
WR-117722,Engineering,Signal,Signal Cable Inspection,KYN-PNVL,Monsoon,2,7,0.16076528487495204,0.832068958253123,58,56,19,2,505,0.3642401687390945,0,6,0.17947268253094312,0.09559682829928884,4,29.72535453099376,2.6183653089141137,4,0,0.715197509035319,0.4614363059827805,Medium,0.4298375555863308,Medium,5.259321083201568
WR-117723,S&T,Rail,OHE Maintenance,PUNE-MMR,Winter,1,11,0.26053657553772086,0.3582682685498393,61,41,6,2,542,0.440082887620186,2,6,0.9115137113762602,0.0015473081321943916,3,188.9724127571101,3.5645646834738174,12,4,0.8378330914533723,0.39279400500200445,Medium,0.3536924754786766,Medium,7.520703558118888
WR-117724,S&T,Mast,Mast Foundation Inspection,DD-PUNE,Monsoon,4,10,0.3214876257244976,0.7133225102739856,97,47,5,1,328,0.9416567702698736,6,6,0.7428218713683935,0.8286606511096759,5,149.22737023414777,3.137896222795775,3,0,0.4701584176394641,0.7297973405544199,High,0.5310081639586801,Medium,8.413702953844817
WR-117725,S&T,Mast,BPAC Maintenance,PUNE-MMR,Summer,4,8,0.023976917432897246,0.20748329967019635,38,17,3,1,791,0.7421500595882937,5,11,0.8165996459691017,0.461761447061219,4,10.069508794818466,7.994006979851569,9,5,0.7707625351882592,0.490285614917419,Medium,0.28865834018767395,Low,9.082490208965043
WR-117726,Engineering,Point Machine,Point Machine Maintenance,PUNE-SOL,Monsoon,1,8,0.4896123247392693,0.23384014297607733,68,19,14,4,379,0.8593791315650426,2,3,0.8054173457417039,0.45395858459285277,6,245.98039489801718,3.555321062874566,6,4,0.7738097608857619,0.4537736937186059,Medium,0.47560473501472894,Medium,9.00296515749881
WR-117727,Engineering,Rail,Rail Fracture Inspection,PUNE-LNL,Summer,1,5,0.1950510676128638,0.8963269459935509,100,23,2,4,836,0.7219121601852077,6,12,0.49789916681470137,0.7550784014241381,3,129.88934402435746,3.310646685514795,18,4,0.9293508896659164,0.4972552679990943,Medium,0.5183756218572229,Medium,8.151380754079721
WR-117728,TRD,Rail,Mast Foundation Inspection,LNL-KARJAT,Monsoon,1,10,0.6488296735841649,0.6552729050137639,62,12,24,6,605,0.6862152465488176,4,4,0.49452467791585886,0.7776028731561608,6,55.01362411761498,2.503203504609474,5,0,0.904485272957343,0.4792788197145183,Medium,0.5513403077580593,High,9.015516546368882
WR-117729,TRD,Signal,Signal Cable Inspection,PUNE-MMR,Winter,3,9,0.5309649154165904,0.5776414585319295,42,44,23,3,703,0.48932936484940126,3,12,0.48897069154563133,0.6648754684351921,6,140.57387001030224,3.3685849454418912,7,1,0.6951711930408722,0.577251234469074,Medium,0.5227603216009581,Medium,7.310050119991261
WR-117730,TRD,Signal,Track Geometry Correction,PUNE-MMR,Summer,4,8,0.1601750075552799,0.4570466059247239,89,15,3,4,752,0.8218930853984141,1,12,0.5713692091955105,0.864192925390179,5,22.13639736238851,5.921135302887693,12,4,0.8706518186370221,0.6275758032067119,High,0.4531027777066431,Medium,9.104844927098412
WR-117731,TRD,BPAC,Mast Foundation Inspection,PUNE-LNL,Winter,3,10,0.14254259472288555,0.7757377001718501,72,38,8,2,607,0.7825997469340824,5,6,0.6610681067330066,0.7118899833366408,6,215.30581790099964,4.974957729643593,15,5,0.9737702492718028,0.5812132619278468,Medium,0.4363265126099932,Medium,9.138577524930504
WR-117732,Engineering,Track,Mast Foundation Inspection,LNL-KARJAT,Monsoon,3,7,0.3515827039819796,0.8147983762260745,71,33,20,3,555,0.6271063732113807,0,5,0.7976095072038858,0.7283071087891297,4,168.33403493289134,3.4570765638662966,16,4,0.8494500286252736,0.6173381901958911,High,0.5636180445460721,High,8.556504220482493
WR-117733,TRD,Mast,OHE Maintenance,PUNE-SOL,Winter,4,12,0.5336794429642451,0.5601393313996327,45,45,10,1,387,0.5117278475596589,5,7,0.2648061182161685,0.5078503619573391,4,55.50855773544755,5.503021561185883,3,23,0.7755120242087454,0.5943133203336757,Medium,0.5170234606246709,Medium,7.4730454635839365
WR-117734,TRD,Mast,Signal Cable Inspection,LNL-KARJAT,Winter,1,4,0.27875696871172706,0.6734197030804429,56,20,6,3,792,0.8963837523826511,0,9,0.44957327259078006,0.530598462506461,6,81.56133778899269,2.8889793687488217,6,5,0.4288246464720631,0.42546452731674134,Medium,0.4721404871662421,Medium,7.637710370982912
WR-117735,TRD,Rail,Point Machine Maintenance,LNL-KARJAT,Winter,3,8,0.2755045935774336,0.7733376530017184,31,50,9,1,131,0.8543138423484774,6,7,0.30229663200820844,0.2966543536956766,5,190.5861675819534,3.722946808771695,4,4,0.9919846288433383,0.5677680799633232,Medium,0.4139550339085638,Medium,6.579739657332101
WR-117736,TRD,Signal,Signal Cable Inspection,PUNE-SOL,Summer,2,6,0.15898708909855339,0.7771072166626253,37,34,15,3,740,0.853221936510963,1,6,0.6175676282872729,0.33790316484814364,5,70.79194824334942,2.308681529639611,9,0,0.3789540447781729,0.49584736820034087,Medium,0.49809049616839013,Medium,7.586968905576349
WR-117737,TRD,OHE,Track Geometry Correction,DD-PUNE,Winter,2,8,0.03337081547641291,0.05014355288357075,35,28,18,3,773,0.9692043770906812,5,5,0.7932463903447307,0.30729663792306017,2,76.3894179901093,6.357623551514532,7,1,0.44050529005804645,0.37636726397322273,Medium,0.24838137625030615,Low,9.36057789834293
WR-117738,Engineering,Signal,OHE Insulator Replacement,KYN-PNVL,Winter,4,5,0.3205154903876363,0.4515453458544698,102,35,22,3,181,0.6871735817892499,3,11,0.11677223413908919,0.9759869338491453,4,158.0958272907161,4.331777927704288,19,3,0.8629924684556401,0.5945630242949641,Medium,0.38320075551661903,Medium,5.739657529732323
WR-117739,Engineering,Cable,Rail Joint Renewal,KYN-PNVL,Winter,3,7,0.555472536334726,0.6656818230658427,70,43,4,2,580,0.4182776943701756,3,3,0.5918128081886004,0.6936783992498737,6,199.0667693174692,6.7144848730863504,1,22,0.46970854680192253,0.592461496964323,Medium,0.5179071603355316,Medium,8.24443344675469
WR-117740,Engineering,Cable,Track Geometry Correction,DD-PUNE,Winter,3,7,0.35868227598582747,0.8947832090374035,53,33,11,4,540,0.8217283489147458,3,3,0.7451513838556935,0.2401923677522041,2,187.55451262041632,7.86443948445989,6,5,0.9969739801885222,0.6308662350419821,High,0.6256777933304999,High,8.627482502056665
WR-117741,Engineering,Track,Point Machine Maintenance,LNL-KARJAT,Monsoon,2,9,0.21862574518373784,0.25206600375614296,65,62,14,2,254,0.6544535258980515,1,8,0.3853029833038877,0.9838973803481376,4,159.7163930203741,6.587277190527031,15,23,0.8789285777496251,0.3973523371009581,Medium,0.32511162022201223,Medium,7.308248276040496
WR-117742,TRD,BPAC,Signal Cable Inspection,PUNE-SOL,Summer,1,2,0.5256687993255963,0.7387160712643988,66,13,2,2,766,0.6716813258628528,6,2,0.41734394268550734,0.9839262979314228,4,151.34916348228023,3.5396796142882394,16,22,0.3777838985344351,0.4583044543254196,Medium,0.5799943819289993,High,9.0744725726803
WR-117743,S&T,OHE,Signal Maintenance,PUNE-LNL,Monsoon,4,10,0.20234089557636498,0.4852722568057765,53,13,16,2,37,0.5334124630944099,5,4,0.49458033495089315,0.9226681168717323,5,141.16794777284534,3.1399198998921345,17,23,0.4473041021372235,0.6145252923008157,High,0.4173871398043963,Medium,7.481685431751912
WR-117744,Engineering,Rail,Signal Maintenance,DD-PUNE,Summer,3,13,0.6970488128914697,0.9200333477306735,75,31,19,3,206,0.7453200290369548,2,6,0.7599748363708978,0.30088564720805244,5,137.05516339940866,3.4369520841264904,15,22,0.8311582153455963,0.7483504552040611,High,0.722106786791276,High,7.638499113160405
WR-117745,Engineering,BPAC,Track Geometry Correction,DD-PUNE,Monsoon,4,12,0.24971076705967607,0.9699856616711345,90,29,17,5,763,0.7025410311985018,4,2,0.20719533782807342,0.40313595846668604,3,204.49183134000077,6.037480060832623,0,1,0.35325448580591035,0.7277891639266564,High,0.604554211202227,High,9.146155992712485
WR-117746,S&T,Mast,OHE Maintenance,PUNE-SOL,Monsoon,4,13,0.39639060250642544,0.8450413890039817,41,38,10,1,663,0.4644586052698566,6,5,0.5460920189271932,0.963234558232283,6,129.47137348457974,2.1198477737496724,10,5,0.8228214913344734,0.6422506773684407,High,0.56780670814972,High,9.823606975812762
WR-117747,Engineering,Cable,Rail Joint Renewal,PUNE-SOL,Monsoon,3,8,0.17981995941393802,0.3967154986636239,41,45,8,1,787,0.8241829875421038,4,11,0.7918118605376584,0.12415562177335426,1,141.463561036815,6.856360692276773,9,4,0.4588120374321505,0.5198267114597116,Medium,0.39092581529631804,Medium,7.616534501738062
WR-117748,Engineering,Point Machine,Point Machine Maintenance,PUNE-SOL,Summer,1,9,0.2279960710978107,0.4528399936321317,53,53,6,2,585,0.7701668208526133,2,7,0.27769765348006253,0.5758568054595028,1,124.90149384112462,3.7885404041922657,10,5,0.8274665453840768,0.36391531975207586,Medium,0.285769231068982,Low,7.2032162808401425
WR-117749,Engineering,Mast,OHE Maintenance,PUNE-MMR,Winter,2,8,0.16074230778811127,0.6893530657020309,99,49,15,3,219,0.41525146715871475,3,7,0.19154768560300378,0.4411896874475886,3,174.85998514501765,5.070973064449529,0,2,0.8379238077065996,0.4675713242825417,Medium,0.38045615073122685,Medium,6.3275751058052405
WR-117750,S&T,Cable,Rail Joint Renewal,PUNE-SOL,Monsoon,1,15,0.6144910801956935,0.47887824216002395,52,38,14,3,128,0.8990442545761883,2,10,0.5652532355678102,0.5397246399038764,3,230.98049418648455,3.268731191776558,13,2,0.3813783587745187,0.46257661463158384,Medium,0.5250937893031826,Medium,6.663961504234483
WR-117751,Engineering,Rail,Signal Cable Inspection,DD-PUNE,Winter,3,9,0.11672160169211647,0.7925881561357772,63,15,18,2,155,0.3857535676286551,6,3,0.3835330271264795,0.22574781131426713,3,161.20310510676032,3.7821090173682093,16,4,0.5716813768827278,0.5255651566152773,Medium,0.3614866309892979,Medium,6.351491404995664
WR-117752,TRD,OHE,Point Machine Maintenance,LNL-KARJAT,Summer,4,6,0.6484566276789115,0.6725631960302022,96,19,3,1,575,0.41002490462580177,1,2,0.10956600255170706,0.24945458951595512,4,137.64826129073884,5.428554696949786,3,3,0.7941558331231169,0.6746768416463492,High,0.6314662454702099,High,7.206298956615339
WR-117753,Engineering,Mast,Rail Joint Renewal,DD-PUNE,Winter,3,5,0.18218486262543168,0.885258669690243,95,12,15,6,872,0.47911238997685135,4,6,0.6509812712352784,0.4887888087343908,6,141.72670088533278,5.99631495002825,9,5,0.4637183607023451,0.560528936591001,Medium,0.5415532947772703,Medium,9.585581446762118
WR-117754,Engineering,OHE,Rail Joint Renewal,KYN-PNVL,Monsoon,3,6,0.41642670474415594,0.3395930793019123,80,55,12,1,548,0.7613611217255674,5,10,0.24154077909044477,0.7118533985499884,4,217.0780106242802,7.6727689030415425,7,1,0.569203262776547,0.5245877958862281,Medium,0.45839207011848576,Medium,7.346569243880398
WR-117755,Engineering,Signal,Rail Joint Renewal,KYN-PNVL,Winter,3,1,0.047499549597475585,0.73607954766839,59,30,21,1,85,0.8160728191699858,6,3,0.10354437476433591,0.5090276149900902,3,188.15751759165252,6.099379275263329,13,3,0.6521522097558973,0.501345006020149,Medium,0.3861329572327376,Medium,6.045472305772808
WR-117756,S&T,BPAC,Signal Cable Inspection,DD-PUNE,Winter,4,7,0.6073750815312277,0.8155395389448229,66,62,17,2,671,0.9581191929976854,1,3,0.7362815670721983,0.6015915665707781,1,39.38933238088679,2.921167518259356,2,22,0.8349858965327774,0.7863099916553614,High,0.7444180591841929,High,7.574252263985904
WR-117757,TRD,Rail,BPAC Maintenance,PUNE-LNL,Winter,2,11,0.12131420383624761,0.24974241689400015,81,41,8,1,705,0.4066960081311948,0,10,0.49378027117616063,0.3137249272967436,6,53.06736920749411,6.51554528119233,5,1,0.744857869453313,0.38689953204753447,Medium,0.2860324440268931,Low,7.415940206235296
WR-117758,Engineering,Turnout,Rail Fracture Inspection,PUNE-MMR,Monsoon,4,7,0.37981237795800055,0.3752839080671324,39,29,4,4,439,0.6473080129677016,5,12,0.5101753164441605,0.36793656253503504,5,57.8083317497824,6.4881982840746515,8,3,0.7999799486097734,0.5996975400915604,Medium,0.4687699669817249,Medium,6.928402458028999
WR-117759,Engineering,Rail,Point Machine Maintenance,PUNE-SOL,Winter,4,8,0.18811528934529528,0.34851415397431507,55,53,17,5,649,0.5354481158629045,6,4,0.38226537462804977,0.3081199602106891,6,204.37749678127807,6.288073826597406,1,4,0.6102371750353085,0.5603304732269674,Medium,0.4011088177456424,Medium,8.226829245358127
WR-117760,TRD,Point Machine,Point Machine Maintenance,DD-PUNE,Winter,1,7,0.6077356831878673,0.6257372152058827,40,27,23,3,199,0.5025629651357992,0,2,0.8248408014882245,0.719938435497085,4,2.4857164254547257,6.754179633738999,2,22,0.8453796419025932,0.46572612763375104,Medium,0.5758779160302706,High,7.4537175552024895
WR-117761,S&T,Turnout,Signal Cable Inspection,LNL-KARJAT,Monsoon,2,5,0.3199721503272723,0.34304835950403195,33,27,11,1,430,0.4157372889779462,3,9,0.293176211041681,0.5445082657729606,4,200.9843635527613,6.355921032136386,6,23,0.8109303339855722,0.3518183525915554,Medium,0.3712072016973899,Medium,6.721543645998595
WR-117762,Engineering,BPAC,Rail Fracture Inspection,PUNE-LNL,Winter,4,9,0.060741538556991555,0.18330542092184787,102,35,4,2,429,0.8265818489222544,5,10,0.7733309866881202,0.8960617215113433,3,109.04180154965762,7.78189990442257,17,5,0.5151640611017876,0.5483972211947034,Medium,0.33098440097653664,Medium,7.471261752071119
WR-117763,TRD,Cable,BPAC Maintenance,LNL-KARJAT,Monsoon,3,8,0.09667842104316225,0.8065312022331115,84,27,16,3,816,0.8602575392183789,3,2,0.9141411836446328,0.3095161666823917,4,123.19251177599338,5.26060763874747,5,1,0.9588548097090989,0.6257240538879145,High,0.5176025702983433,Medium,9.90288029982128
WR-117764,Engineering,Rail,Signal Maintenance,LNL-KARJAT,Monsoon,4,10,0.2890380440738721,0.34823481868684775,44,26,19,3,772,0.3778686012423824,2,3,0.2984155195679842,0.4307683425965775,4,156.11578521091377,7.824476227184608,6,4,0.7396812785283631,0.5541313006959622,Medium,0.3859155489805176,Medium,7.581996696276099
